label,acc,sn,sp,mcc,f1,recall,roc,pr_auc
toxic: 平均性能,0.927162807708719,0.9211653695174922,0.9332415328766425,0.8543780178379843,0.9266488774898495,0.9211653695174922,0.9794614449999198,0.9816763154034908
toxic: 平均性能,0.9208198935511502,0.9044998211287663,0.937126506259465,0.8422456703760046,0.919326706845547,0.9044998211287663,0.9765720282490454,0.9791020125378849
toxic: 平均性能,0.920933143834276,0.904734013166237,0.937126506259465,0.8424685576227441,0.9194562812494447,0.904734013166237,0.9765774209206024,0.9791076416704962
